"sku","categoria","familia"
"104543600","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104543770","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104543900","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104544310","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104547540","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104549130","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104549140","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104549150","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"104549160","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"150001020","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"150001914","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"150002033","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"150002034","JAMONES Y CECINAS","EMBUTIDOS Y FIAMBRES"
"103601720","JAMONES Y CECINAS","JAMONES COCIDOS"
"104527570","JAMONES Y CECINAS","JAMONES COCIDOS"
"104527640","JAMONES Y CECINAS","JAMONES COCIDOS"
"104527650","JAMONES Y CECINAS","JAMONES COCIDOS"
"104527900","JAMONES Y CECINAS","JAMONES COCIDOS"
"104532690","JAMONES Y CECINAS","JAMONES COCIDOS"
"104534220","JAMONES Y CECINAS","JAMONES COCIDOS"
"104537690","JAMONES Y CECINAS","JAMONES COCIDOS"
"104547670","JAMONES Y CECINAS","JAMONES COCIDOS"
"150002013","JAMONES Y CECINAS","JAMONES COCIDOS"
"103000990","JAMONES Y CECINAS","JAMONES CURADOS"
"103700200","JAMONES Y CECINAS","JAMONES CURADOS"
"104517050","JAMONES Y CECINAS","JAMONES CURADOS"
"104517060","JAMONES Y CECINAS","JAMONES CURADOS"
"104521630","JAMONES Y CECINAS","JAMONES CURADOS"
"104522300","JAMONES Y CECINAS","JAMONES CURADOS"
"104534220","JAMONES Y CECINAS","JAMONES CURADOS"
"104538540","JAMONES Y CECINAS","JAMONES CURADOS"
"104538550","JAMONES Y CECINAS","JAMONES CURADOS"
"104538560","JAMONES Y CECINAS","JAMONES CURADOS"
"104543550","JAMONES Y CECINAS","JAMONES CURADOS"
"104543950","JAMONES Y CECINAS","JAMONES CURADOS"
"103001080","JAMONES Y CECINAS","TOCINOS"
"104520800","JAMONES Y CECINAS","TOCINOS"
"104521840","JAMONES Y CECINAS","TOCINOS"
"104525830","JAMONES Y CECINAS","TOCINOS"
"104534620","JAMONES Y CECINAS","TOCINOS"
"104539550","JAMONES Y CECINAS","TOCINOS"
"104542740","JAMONES Y CECINAS","TOCINOS"
"104542760","JAMONES Y CECINAS","TOCINOS"
"104542790","JAMONES Y CECINAS","TOCINOS"
"105045500","JAMONES Y CECINAS","TOCINOS"
"103000570","LACTEOS","DESCONTINUADOS"
"103000600","LACTEOS","DESCONTINUADOS"
"103000630","LACTEOS","DESCONTINUADOS"
"103000660","LACTEOS","DESCONTINUADOS"
"103000770","LACTEOS","DESCONTINUADOS"
"103000860","LACTEOS","DESCONTINUADOS"
"103001110","LACTEOS","DESCONTINUADOS"
"103001120","LACTEOS","DESCONTINUADOS"
"103001130","LACTEOS","DESCONTINUADOS"
"103001140","LACTEOS","DESCONTINUADOS"
"103001160","LACTEOS","DESCONTINUADOS"
"103001220","LACTEOS","DESCONTINUADOS"
"103001230","LACTEOS","DESCONTINUADOS"
"103001300","LACTEOS","DESCONTINUADOS"
"103510100","LACTEOS","DESCONTINUADOS"
"103510280","LACTEOS","DESCONTINUADOS"
"103510700","LACTEOS","DESCONTINUADOS"
"103511200","LACTEOS","DESCONTINUADOS"
"103511500","LACTEOS","DESCONTINUADOS"
"103511710","LACTEOS","DESCONTINUADOS"
"103512050","LACTEOS","DESCONTINUADOS"
"104502140","LACTEOS","DESCONTINUADOS"
"104502310","LACTEOS","DESCONTINUADOS"
"104502320","LACTEOS","DESCONTINUADOS"
"104515310","LACTEOS","DESCONTINUADOS"
"104515790","LACTEOS","DESCONTINUADOS"
"104516540","LACTEOS","DESCONTINUADOS"
"104517760","LACTEOS","DESCONTINUADOS"
"104517770","LACTEOS","DESCONTINUADOS"
"104518450","LACTEOS","DESCONTINUADOS"
"104518490","LACTEOS","DESCONTINUADOS"
"104520610","LACTEOS","DESCONTINUADOS"
"104523370","LACTEOS","DESCONTINUADOS"
"104526390","LACTEOS","DESCONTINUADOS"
"104526460","LACTEOS","DESCONTINUADOS"
"104526720","LACTEOS","DESCONTINUADOS"
"104527390","LACTEOS","DESCONTINUADOS"
"104528060","LACTEOS","DESCONTINUADOS"
"104531010","LACTEOS","DESCONTINUADOS"
"104531510","LACTEOS","DESCONTINUADOS"
"104531520","LACTEOS","DESCONTINUADOS"
"104531530","LACTEOS","DESCONTINUADOS"
"104531540","LACTEOS","DESCONTINUADOS"
"104531550","LACTEOS","DESCONTINUADOS"
"104531560","LACTEOS","DESCONTINUADOS"
"104531570","LACTEOS","DESCONTINUADOS"
"104531580","LACTEOS","DESCONTINUADOS"
"104531590","LACTEOS","DESCONTINUADOS"
"104533530","LACTEOS","DESCONTINUADOS"
"104534310","LACTEOS","DESCONTINUADOS"
"104534320","LACTEOS","DESCONTINUADOS"
"104534330","LACTEOS","DESCONTINUADOS"
"150000430","LACTEOS","DESCONTINUADOS"
"150000459","LACTEOS","DESCONTINUADOS"
"150000464","LACTEOS","DESCONTINUADOS"
"150000705","LACTEOS","DESCONTINUADOS"
"150000721","LACTEOS","DESCONTINUADOS"
"150000722","LACTEOS","DESCONTINUADOS"
"150000723","LACTEOS","DESCONTINUADOS"
"150000724","LACTEOS","DESCONTINUADOS"
"150000725","LACTEOS","DESCONTINUADOS"
"150000726","LACTEOS","DESCONTINUADOS"
"150000727","LACTEOS","DESCONTINUADOS"
"150000730","LACTEOS","DESCONTINUADOS"
"150000798","LACTEOS","DESCONTINUADOS"
"150000799","LACTEOS","DESCONTINUADOS"
"150000945","LACTEOS","DESCONTINUADOS"
"150000946","LACTEOS","DESCONTINUADOS"
"150001147","LACTEOS","DESCONTINUADOS"
"150001566","LACTEOS","DESCONTINUADOS"
"150001587","LACTEOS","DESCONTINUADOS"
"150001675","LACTEOS","DESCONTINUADOS"
"90467777","LACTEOS","DESCONTINUADOS"
"90467777","LACTEOS","Diferencia Precios-Dctos"
"104519800","LACTEOS","LECHES"
"104523380","LACTEOS","LECHES"
"104523390","LACTEOS","LECHES"
"104523400","LACTEOS","LECHES"
"104529450","LACTEOS","LECHES"
"104532110","LACTEOS","LECHES"
"104532120","LACTEOS","LECHES"
"104533540","LACTEOS","LECHES"
"104533550","LACTEOS","LECHES"
"104533830","LACTEOS","LECHES"
"104534370","LACTEOS","LECHES"
"150000005","LACTEOS","LECHES"
"150000006","LACTEOS","LECHES"
"150000702","LACTEOS","LECHES"
"150000704","LACTEOS","LECHES"
"150001070","LACTEOS","LECHES"
"150001436","LACTEOS","LECHES"
"150001437","LACTEOS","LECHES"
"150001593","LACTEOS","LECHES"
"150001761","LACTEOS","LECHES"
"104510160","LACTEOS","MANTEQUILLAS"
"104521160","LACTEOS","MANTEQUILLAS"
"150000457","LACTEOS","MANTEQUILLAS"
"103000560","LACTEOS","QUESOS"
"103000600","LACTEOS","QUESOS"
"103000620","LACTEOS","QUESOS"
"103000860","LACTEOS","QUESOS"
"103000900","LACTEOS","QUESOS"
"103001110","LACTEOS","QUESOS"
"103001130","LACTEOS","QUESOS"
"103001150","LACTEOS","QUESOS"
"103001310","LACTEOS","QUESOS"
"103502100","LACTEOS","QUESOS"
"103510260","LACTEOS","QUESOS"
"104500500","LACTEOS","QUESOS"
"104502340","LACTEOS","QUESOS"
"104515330","LACTEOS","QUESOS"
"104516250","LACTEOS","QUESOS"
"104518450","LACTEOS","QUESOS"
"104518740","LACTEOS","QUESOS"
"104518940","LACTEOS","QUESOS"
"104519090","LACTEOS","QUESOS"
"104519930","LACTEOS","QUESOS"
"104520790","LACTEOS","QUESOS"
"104534340","LACTEOS","YOGHURT"
"104534350","LACTEOS","YOGHURT"
"104534360","LACTEOS","YOGHURT"
"104537880","LACTEOS","YOGHURT"
"104537890","LACTEOS","YOGHURT"
"104537920","LACTEOS","YOGHURT"
"104538470","LACTEOS","YOGHURT"
"104538480","LACTEOS","YOGHURT"
"104538490","LACTEOS","YOGHURT"
"104538500","LACTEOS","YOGHURT"
"104538510","LACTEOS","YOGHURT"
"104541170","LACTEOS","YOGHURT"
"104541790","LACTEOS","YOGHURT"
"104541800","LACTEOS","YOGHURT"
"104541810","LACTEOS","YOGHURT"
"150000718","LACTEOS","YOGHURT"
"150000720","LACTEOS","YOGHURT"
"150000729","LACTEOS","YOGHURT"
"150001143","LACTEOS","YOGHURT"
"150001144","LACTEOS","YOGHURT"
"150001146","LACTEOS","YOGHURT"
"150001342","LG-LACTEOS Y CECINAS","LACTEOS REFRIGERADOS-LACTEOS REFRIGERADO"
"150001149","LG-LACTEOS Y CECINAS","LECHE-LECHE-LECHE"
"150001150","LG-LACTEOS Y CECINAS","LECHE-LECHE-LECHE"
"104531750","LICORES","COCTELES"
"104531760","LICORES","COCTELES"
"104531770","LICORES","COCTELES"
"104532090","LICORES","COCTELES"
"104532390","LICORES","DESCONTINUADOS"
"104532400","LICORES","DESCONTINUADOS"
"104531780","LICORES","ESPUMANTE"
"104531790","LICORES","ESPUMANTE"
"104531800","LICORES","ESPUMANTE"
"104532580","LICORES","ESPUMANTE"
"104532590","LICORES","ESPUMANTE"
"104532600","LICORES","ESPUMANTE"
"104531810","LICORES","GIN"
"104531820","LICORES","GIN"
"104531830","LICORES","GIN"
"104531730","LICORES","PISCO"
"104531850","LICORES","PISCO"
"104531860","LICORES","PISCO"
"104531870","LICORES","PISCO"
"104531880","LICORES","PISCO"
"104531890","LICORES","PISCO"
"104531840","LICORES","RON"
"104531900","LICORES","RON"
"104531910","LICORES","RON"
"104531920","LICORES","VINO"
"104531930","LICORES","VINO"
"104531940","LICORES","VINO"
"104531950","LICORES","VINO"
"104531960","LICORES","VINO"
"104531970","LICORES","VINO"
"104531980","LICORES","VINO"
"104531990","LICORES","VINO"
"104532000","LICORES","VINO"
"104532010","LICORES","VINO"
"104532020","LICORES","VINO"
"104532030","LICORES","VINO"
"104532570","LICORES","VINO"
"104532040","LICORES","WHISKY"
"104532050","LICORES","WHISKY"
"104532060","LICORES","WHISKY"
"104532070","LICORES","WHISKY"
"104532080","LICORES","WHISKY"
"100093730","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104517780","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104517800","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104517810","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104517980","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104518530","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104518540","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104518550","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104518560","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104522590","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104522600","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104522610","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104523020","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104523030","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104534850","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104539360","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104539400","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104540540","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104544230","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104544240","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104545200","MAQUINAS Y REPUESTOS","ACCESORIOS"
"104549250","MAQUINAS Y REPUESTOS","ACCESORIOS"
"105020070","MAQUINAS Y REPUESTOS","ACCESORIOS"
"105201010","MAQUINAS Y REPUESTOS","ACCESORIOS"
"105201430","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40002118","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40002119","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40002139","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40002147","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40002148","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40004996","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40005008","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40009375","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40009376","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40009377","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40009378","MAQUINAS Y REPUESTOS","ACCESORIOS"
"40642060","MAQUINAS Y REPUESTOS","ACCESORIOS"
"92009365","MAQUINAS Y REPUESTOS","ACCESORIOS"
"100093630","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"100093660","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"100093740","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"100093750","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104517780","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104517790","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104517800","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104517810","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104520340","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"104523870","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105200640","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201310","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201590","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201670","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201720","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201940","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"105201950","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002120","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002127","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002129","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002136","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002137","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002138","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002141","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002143","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002144","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002149","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002150","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002154","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002162","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002163","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40004999","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40005002","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40005006","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40009379","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40009381","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40009385","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40522152","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40522160","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40522170","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"406110170","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40642110","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"90940132","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"92009062","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"92009226","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"92009233","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"92009238","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"92009244","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"968200410","MAQUINAS Y REPUESTOS","DESCONTINUADOS"
"40002121","MAQUINAS Y REPUESTOS","MAQUINAS CAFE FILTRADO"
"40002122","MAQUINAS Y REPUESTOS","MAQUINAS CAFE FILTRADO"
"40002131","MAQUINAS Y REPUESTOS","MAQUINAS CAFE FILTRADO"
"40002134","MAQUINAS Y REPUESTOS","MAQUINAS CAFE FILTRADO"
"100093630","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"104534910","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"105201940","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002149","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002150","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002155","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002156","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002157","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"40002159","MAQUINAS Y REPUESTOS","MAQUINAS CAPSULAS"
"100093660","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"100093700","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"105201810","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"105201820","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002135","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002137","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002140","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002141","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002142","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"40002161","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"92009223","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"92009226","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"92009238","MAQUINAS Y REPUESTOS","MAQUINAS ESPRESSO"
"105200980","MAQUINAS Y REPUESTOS","MAQUINAS PERCOLADORAS"
"105200990","MAQUINAS Y REPUESTOS","MAQUINAS PERCOLADORAS"
"105201000","MAQUINAS Y REPUESTOS","MAQUINAS PERCOLADORAS"
"40642110","MAQUINAS Y REPUESTOS","MAQUINAS PERCOLADORAS"
"104531500","MAQUINAS Y REPUESTOS","MAQUINAS SEMI AUTOMATICAS"
"40002154","MAQUINAS Y REPUESTOS","MAQUINAS SEMI AUTOMATICAS"
"40002158","MAQUINAS Y REPUESTOS","MAQUINAS SEMI AUTOMATICAS"
"40009385","MAQUINAS Y REPUESTOS","MAQUINAS SEMI AUTOMATICAS"
"92009242","MAQUINAS Y REPUESTOS","MAQUINAS SEMI AUTOMATICAS"
"100093710","MAQUINAS Y REPUESTOS","MOLINILLOS"
"40002126","MAQUINAS Y REPUESTOS","MOLINILLOS"
"40002144","MAQUINAS Y REPUESTOS","MOLINILLOS"
"92009256","MAQUINAS Y REPUESTOS","MOLINILLOS"
"92009271","MAQUINAS Y REPUESTOS","MOLINILLOS"
"104534380","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"105201140","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"105201310","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"40002128","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"406110170","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"92009363","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"96820032","MAQUINAS Y REPUESTOS","OTRAS MAQUINAS"
"104516230","MAQUINAS Y REPUESTOS","REPUESTOS"
"104523560","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201670","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201680","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201700","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201730","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201760","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201780","MAQUINAS Y REPUESTOS","REPUESTOS"
"105201790","MAQUINAS Y REPUESTOS","REPUESTOS"
"40009390","MAQUINAS Y REPUESTOS","REPUESTOS"
"40009410","MAQUINAS Y REPUESTOS","REPUESTOS"
"40009430","MAQUINAS Y REPUESTOS","REPUESTOS"
"40009440","MAQUINAS Y REPUESTOS","REPUESTOS"
"40009450","MAQUINAS Y REPUESTOS","REPUESTOS"
"40642100","MAQUINAS Y REPUESTOS","REPUESTOS"
"20160860","Marco Polo 1","Aba ICB - Confites"
"20160861","Marco Polo 1","Aba ICB - Confites"
"20160862","Marco Polo 1","Aba ICB - Confites"
"20160865","Marco Polo 1","Aba ICB - Confites"
"20160866","Marco Polo 1","Aba ICB - Confites"
"20160867","Marco Polo 1","Aba ICB - Confites"
"20160870","Marco Polo 1","Aba ICB - Confites"
"20111186","Marco Polo 1","Nuts - Mani Mezclas"
"20160920","Marco Polo 1","Otros Abarrotes FS - Otros"
"20110180","No aplica","Aba ICB Condimentos - Retail"
"20110410","No aplica","Aba ICB Condimentos - Retail"
"20110497","No aplica","Aba ICB Condimentos - Retail"
"40613050","No aplica","Aba ICB Fruta Seca - Duraznos Secos Desc"
"50730302","No aplica","DESCONTINUADOS"
"50740145","No aplica","DESCONTINUADOS"
"90940000","No aplica","DESCONTINUADOS"
"90940093","No aplica","DESCONTINUADOS"
"90940095","No aplica","DESCONTINUADOS"
"93925000","No aplica","DESCONTINUADOS"
"93925035","No aplica","DESCONTINUADOS"
"93925026","No aplica","Máquinas y Accs - Muebles"
"90940206","No aplica","OTROS"
"90940094","No aplica","Otros"
"90940095","No aplica","Otros"
"90940096","No aplica","Otros"
"90940097","No aplica","Otros"
"10403148","No aplica","Otros Abarrotes FS - Otros"
"10800023","No aplica","Otros Abarrotes FS - Otros"
"10800051","No aplica","Otros Abarrotes FS - Otros"
"10800230","No aplica","Otros Abarrotes FS - Otros"
"20800136","No aplica","Otros Abarrotes FS - Otros"
"20800300","No aplica","Otros Abarrotes FS - Otros"
"40611055","No aplica","Otros Abarrotes FS - Otros"
"50740145","No aplica","Otros Abarrotes FS - Otros"
"90940015","No aplica","Otros Abarrotes FS - Otros"
"90940026","No aplica","Otros Abarrotes FS - Otros"
"104513000","OTROS ABARROTES","ARROZ"
"104519830","OTROS ABARROTES","ARROZ"
"104519920","OTROS ABARROTES","ARROZ"
"104520620","OTROS ABARROTES","ARROZ"
"104526560","OTROS ABARROTES","ARROZ"
"104527320","OTROS ABARROTES","ARROZ"
"104529990","OTROS ABARROTES","ARROZ"
"104535120","OTROS ABARROTES","ARROZ"
"104537640","OTROS ABARROTES","ARROZ"
"104540080","OTROS ABARROTES","ARROZ"
"104542630","OTROS ABARROTES","ARROZ"
"104544250","OTROS ABARROTES","ARROZ"
"150000324","OTROS ABARROTES","ARROZ"
"150001092","OTROS ABARROTES","ARROZ"
"150001807","OTROS ABARROTES","ARROZ"
"150001867","OTROS ABARROTES","ARROZ"
"104511980","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104512200","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104519240","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104520990","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104521980","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104526080","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104528700","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104528710","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104534100","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104534660","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104546960","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"150000890","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"150000893","OTROS ABARROTES","AZUCAR Y ENDULZANTES"
"104521650","OTROS ABARROTES","Arroz"
"104521770","OTROS ABARROTES","Arroz"
"104000051","OTROS ABARROTES","CEREALES"
"104527550","OTROS ABARROTES","CEREALES"
"104527560","OTROS ABARROTES","CEREALES"
"104530550","OTROS ABARROTES","CEREALES"
"104532130","OTROS ABARROTES","CEREALES"
"104532140","OTROS ABARROTES","CEREALES"
"104538320","OTROS ABARROTES","CEREALES"
"104548960","OTROS ABARROTES","CEREALES"
"108000140","OTROS ABARROTES","CEREALES"
"108000144","OTROS ABARROTES","CEREALES"
"108000162","OTROS ABARROTES","CEREALES"
"108000190","OTROS ABARROTES","CEREALES"
"108000191","OTROS ABARROTES","CEREALES"
"108000192","OTROS ABARROTES","CEREALES"
"108005380","OTROS ABARROTES","CEREALES"
"150000016","OTROS ABARROTES","CEREALES"
"150000048","OTROS ABARROTES","CEREALES"
"150000397","OTROS ABARROTES","CEREALES"
"150000400","OTROS ABARROTES","CEREALES"
"150001548","OTROS ABARROTES","CEREALES"
"150001549","OTROS ABARROTES","CEREALES"
"150001689","OTROS ABARROTES","CEREALES"
"150001690","OTROS ABARROTES","CEREALES"
"150001787","OTROS ABARROTES","CEREALES"
"10001387","OTROS ABARROTES","DESCONTINUADOS"
"101820121","OTROS ABARROTES","DESCONTINUADOS"
"101820156","OTROS ABARROTES","DESCONTINUADOS"
"101920101","OTROS ABARROTES","DESCONTINUADOS"
"101920102","OTROS ABARROTES","DESCONTINUADOS"
"101920104","OTROS ABARROTES","DESCONTINUADOS"
"101920125","OTROS ABARROTES","DESCONTINUADOS"
"102201100","OTROS ABARROTES","DESCONTINUADOS"
"102201150","OTROS ABARROTES","DESCONTINUADOS"
"102201250","OTROS ABARROTES","DESCONTINUADOS"
"102201300","OTROS ABARROTES","DESCONTINUADOS"
"102201400","OTROS ABARROTES","DESCONTINUADOS"
"102201500","OTROS ABARROTES","DESCONTINUADOS"
"102202050","OTROS ABARROTES","DESCONTINUADOS"
"102202350","OTROS ABARROTES","DESCONTINUADOS"
"102202450","OTROS ABARROTES","DESCONTINUADOS"
"102300001","OTROS ABARROTES","DESCONTINUADOS"
"102300021","OTROS ABARROTES","DESCONTINUADOS"
"102310050","OTROS ABARROTES","DESCONTINUADOS"
"102310320","OTROS ABARROTES","DESCONTINUADOS"
"102310340","OTROS ABARROTES","DESCONTINUADOS"
"102320330","OTROS ABARROTES","DESCONTINUADOS"
"104500480","OTROS ABARROTES","DESCONTINUADOS"
"104501290","OTROS ABARROTES","DESCONTINUADOS"
"104510020","OTROS ABARROTES","DESCONTINUADOS"
"104510650","OTROS ABARROTES","DESCONTINUADOS"
"104511280","OTROS ABARROTES","DESCONTINUADOS"
"104511290","OTROS ABARROTES","DESCONTINUADOS"
